Market Code,PID,Product Category 1,Product Category 2,Product Category 3,Product Description,Brand,Pack Size,Measure,[SM] Michael O'Loughlin Butchers SKU,[SM] Michael O'Loughlin Butchers Best Price List,[SM] Michael O'Loughlin Butchers In Stock,[SM] Michael O'Loughlin Butchers Best Price,[SM] Michael O'Loughlin Butchers Units per Case,[SM] Michael O'Loughlin Butchers Converted To,[SM] Michael O'Loughlin Butchers Unit Price,[SM] Musgrave SKU,[SM] Musgrave Best Price List,[SM] Musgrave In Stock,[SM] Musgrave Best Price,[SM] Musgrave Units per Case,[SM] Musgrave Converted To,[SM] Musgrave Unit Price,[SM] Smyths Butchers SKU,[SM] Smyths Butchers Best Price List,[SM] Smyths Butchers In Stock,[SM] Smyths Butchers Best Price,[SM] Smyths Butchers Units per Case,[SM] Smyths Butchers Converted To,[SM] Smyths Butchers Unit Price,Ballycotton Seafood SKU,Ballycotton Seafood Best Price List,Ballycotton Seafood In Stock,Ballycotton Seafood Best Price,Ballycotton Seafood Units per Case,Ballycotton Seafood Converted To,Ballycotton Seafood Unit Price,Flesk Meats & Food Service Ltd SKU,Flesk Meats & Food Service Ltd Best Price List,Flesk Meats & Food Service Ltd In Stock,Flesk Meats & Food Service Ltd Best Price,Flesk Meats & Food Service Ltd Units per Case,Flesk Meats & Food Service Ltd Converted To,Flesk Meats & Food Service Ltd Unit Price,Frylite Ltd SKU,Frylite Ltd Best Price List,Frylite Ltd In Stock,Frylite Ltd Best Price,Frylite Ltd Units per Case,Frylite Ltd Converted To,Frylite Ltd Unit Price,John Lane & Sons Tralee Ltd SKU,John Lane & Sons Tralee Ltd Best Price List,John Lane & Sons Tralee Ltd In Stock,John Lane & Sons Tralee Ltd Best Price,John Lane & Sons Tralee Ltd Units per Case,John Lane & Sons Tralee Ltd Converted To,John Lane & Sons Tralee Ltd Unit Price,La Rousse Foods SKU,La Rousse Foods Best Price List,La Rousse Foods In Stock,La Rousse Foods Best Price,La Rousse Foods Units per Case,La Rousse Foods Converted To,La Rousse Foods Unit Price,Lee Strand Co-operative Creamery Ltd SKU,Lee Strand Co-operative Creamery Ltd Best Price List,Lee Strand Co-operative Creamery Ltd In Stock,Lee Strand Co-operative Creamery Ltd Best Price,Lee Strand Co-operative Creamery Ltd Units per Case,Lee Strand Co-operative Creamery Ltd Converted To,Lee Strand Co-operative Creamery Ltd Unit Price,Lynas Foodservice Ltd SKU,Lynas Foodservice Ltd Best Price List,Lynas Foodservice Ltd In Stock,Lynas Foodservice Ltd Best Price,Lynas Foodservice Ltd Units per Case,Lynas Foodservice Ltd Converted To,Lynas Foodservice Ltd Unit Price,Mary's Fish T/A Chef's Choice Fish Company Ltd SKU,Mary's Fish T/A Chef's Choice Fish Company Ltd Best Price List,Mary's Fish T/A Chef's Choice Fish Company Ltd In Stock,Mary's Fish T/A Chef's Choice Fish Company Ltd Best Price,Mary's Fish T/A Chef's Choice Fish Company Ltd Units per Case,Mary's Fish T/A Chef's Choice Fish Company Ltd Converted To,Mary's Fish T/A Chef's Choice Fish Company Ltd Unit Price,Robert Roberts/ Findlater & Co SKU,Robert Roberts/ Findlater & Co Best Price List,Robert Roberts/ Findlater & Co In Stock,Robert Roberts/ Findlater & Co Best Price,Robert Roberts/ Findlater & Co Units per Case,Robert Roberts/ Findlater & Co Converted To,Robert Roberts/ Findlater & Co Unit Price,Star Seafoods Ltd SKU,Star Seafoods Ltd Best Price List,Star Seafoods Ltd In Stock,Star Seafoods Ltd Best Price,Star Seafoods Ltd Units per Case,Star Seafoods Ltd Converted To,Star Seafoods Ltd Unit Price,Sysco Ireland SKU,Sysco Ireland Best Price List,Sysco Ireland In Stock,Sysco Ireland Best Price,Sysco Ireland Units per Case,Sysco Ireland Converted To,Sysco Ireland Unit Price,Wicked Desserts Ltd SKU,Wicked Desserts Ltd Best Price List,Wicked Desserts Ltd In Stock,Wicked Desserts Ltd Best Price,Wicked Desserts Ltd Units per Case,Wicked Desserts Ltd Converted To,Wicked Desserts Ltd Unit Price,Williams Gate Ltd (formerly Heaney Meats Catering Co Ltd) SKU,Williams Gate Ltd (formerly Heaney Meats Catering Co Ltd) Best Price List,Williams Gate Ltd (formerly Heaney Meats Catering Co Ltd) In Stock,Williams Gate Ltd (formerly Heaney Meats Catering Co Ltd) Best Price,Williams Gate Ltd (formerly Heaney Meats Catering Co Ltd) Units per Case,Williams Gate Ltd (formerly Heaney Meats Catering Co Ltd) Converted To,Williams Gate Ltd (formerly Heaney Meats Catering Co Ltd) Unit Price,Wrights of Howth SKU,Wrights of Howth Best Price List,Wrights of Howth In Stock,Wrights of Howth Best Price,Wrights of Howth Units per Case,Wrights of Howth Converted To,Wrights of Howth Unit Price
Pork,530227,Food,Meat & Poultry,Pork (Chilled),Pork : Steaks,,Kg,kg,PO012,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,PO012,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,PO012,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,PO012,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,PO012,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,PO012,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,PO012,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,PO012,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,PO012,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,PO012,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,PO012,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,PO012,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,PO012,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,PO012,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,PO012,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,PO012,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,PO012,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0
Pork,201539,Food,Meat & Poultry,Pork (Chilled),Pork : Steaks : Trimmed,,Kg,kg,PK0075,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,PK0075,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,PK0075,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,PK0075,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,PK0075,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,PK0075,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,PK0075,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,PK0075,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,PK0075,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,PK0075,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,PK0075,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,PK0075,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,PK0075,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,PK0075,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,PK0075,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,PK0075,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,PK0075,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0
,828386,Food,Meat & Poultry,Prepared Poultry,Turkey &amp; Ham : Portions,,6x270g,g,TK010,Greyhound Racing Ireland Group Price List,Yes,0,1.6200000,kg,0,TK010,Greyhound Racing Ireland Group Price List,Yes,0,1.6200000,kg,0,TK010,Greyhound Racing Ireland Group Price List,Yes,0,1.6200000,kg,0,TK010,Greyhound Racing Ireland Group Price List,Yes,0,1.6200000,kg,0,TK010,Greyhound Racing Ireland Group Price List,Yes,0,1.6200000,kg,0,TK010,Greyhound Racing Ireland Group Price List,Yes,0,1.6200000,kg,0,TK010,Greyhound Racing Ireland Group Price List,Yes,0,1.6200000,kg,0,TK010,Greyhound Racing Ireland Group Price List,Yes,0,1.6200000,kg,0,TK010,Greyhound Racing Ireland Group Price List,Yes,0,1.6200000,kg,0,TK010,Greyhound Racing Ireland Group Price List,Yes,0,1.6200000,kg,0,TK010,Greyhound Racing Ireland Group Price List,Yes,0,1.6200000,kg,0,TK010,Greyhound Racing Ireland Group Price List,Yes,0,1.6200000,kg,0,TK010,Greyhound Racing Ireland Group Price List,Yes,0,1.6200000,kg,0,TK010,Greyhound Racing Ireland Group Price List,Yes,0,1.6200000,kg,0,TK010,Greyhound Racing Ireland Group Price List,Yes,0,1.6200000,kg,0,TK010,Greyhound Racing Ireland Group Price List,Yes,0,1.6200000,kg,0,TK010,Greyhound Racing Ireland Group Price List,Yes,0,1.6200000,kg,0
,553111,Food,Meat & Poultry,Prepared Poultry,Turkey &amp; Ham : Portions : 7-8oz,,24x1each,each,492929,Greyhound Racing Ireland Group Price List,Yes,0,24.0000000,each,0,492929,Greyhound Racing Ireland Group Price List,Yes,0,24.0000000,each,0,492929,Greyhound Racing Ireland Group Price List,Yes,0,24.0000000,each,0,492929,Greyhound Racing Ireland Group Price List,Yes,0,24.0000000,each,0,492929,Greyhound Racing Ireland Group Price List,Yes,0,24.0000000,each,0,492929,Greyhound Racing Ireland Group Price List,Yes,0,24.0000000,each,0,492929,Greyhound Racing Ireland Group Price List,Yes,0,24.0000000,each,0,492929,Greyhound Racing Ireland Group Price List,Yes,0,24.0000000,each,0,492929,Greyhound Racing Ireland Group Price List,Yes,0,24.0000000,each,0,492929,Greyhound Racing Ireland Group Price List,Yes,0,24.0000000,each,0,492929,Greyhound Racing Ireland Group Price List,Yes,0,24.0000000,each,0,492929,Greyhound Racing Ireland Group Price List,Yes,0,24.0000000,each,0,492929,Greyhound Racing Ireland Group Price List,Yes,0,24.0000000,each,0,492929,Greyhound Racing Ireland Group Price List,Yes,0,24.0000000,each,0,492929,Greyhound Racing Ireland Group Price List,Yes,0,24.0000000,each,0,492929,Greyhound Racing Ireland Group Price List,Yes,0,24.0000000,each,0,492929,Greyhound Racing Ireland Group Price List,Yes,0,24.0000000,each,0
Poultry,379573,Food,Meat & Poultry,Prepared Poultry,Turkey &amp; Ham : Portions : 7-8oz,,6x1each,each,CM0009,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,each,0,CM0009,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,each,0,CM0009,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,each,0,CM0009,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,each,0,CM0009,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,each,0,CM0009,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,each,0,CM0009,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,each,0,CM0009,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,each,0,CM0009,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,each,0,CM0009,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,each,0,CM0009,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,each,0,CM0009,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,each,0,CM0009,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,each,0,CM0009,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,each,0,CM0009,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,each,0,CM0009,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,each,0,CM0009,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,each,0
Pork,350444,Food,Meat & Poultry,Puddings and Stuffings (Chilled),Pudding : Black : Sticks,,1x1each,each,PO014,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,each,0,PO014,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,each,0,PO014,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,each,0,PO014,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,each,0,PO014,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,each,0,PO014,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,each,0,PO014,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,each,0,PO014,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,each,0,PO014,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,each,0,PO014,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,each,0,PO014,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,each,0,PO014,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,each,0,PO014,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,each,0,PO014,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,each,0,PO014,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,each,0,PO014,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,each,0,PO014,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,each,0
Pork,206563,Food,Meat & Poultry,Puddings and Stuffings (Chilled),Pudding : White : Sticks,,1x500g,g,PO030,Greyhound Racing Ireland Group Price List,Yes,0,0.5000000,kg,0,PO030,Greyhound Racing Ireland Group Price List,Yes,0,0.5000000,kg,0,PO030,Greyhound Racing Ireland Group Price List,Yes,0,0.5000000,kg,0,PO030,Greyhound Racing Ireland Group Price List,Yes,0,0.5000000,kg,0,PO030,Greyhound Racing Ireland Group Price List,Yes,0,0.5000000,kg,0,PO030,Greyhound Racing Ireland Group Price List,Yes,0,0.5000000,kg,0,PO030,Greyhound Racing Ireland Group Price List,Yes,0,0.5000000,kg,0,PO030,Greyhound Racing Ireland Group Price List,Yes,0,0.5000000,kg,0,PO030,Greyhound Racing Ireland Group Price List,Yes,0,0.5000000,kg,0,PO030,Greyhound Racing Ireland Group Price List,Yes,0,0.5000000,kg,0,PO030,Greyhound Racing Ireland Group Price List,Yes,0,0.5000000,kg,0,PO030,Greyhound Racing Ireland Group Price List,Yes,0,0.5000000,kg,0,PO030,Greyhound Racing Ireland Group Price List,Yes,0,0.5000000,kg,0,PO030,Greyhound Racing Ireland Group Price List,Yes,0,0.5000000,kg,0,PO030,Greyhound Racing Ireland Group Price List,Yes,0,0.5000000,kg,0,PO030,Greyhound Racing Ireland Group Price List,Yes,0,0.5000000,kg,0,PO030,Greyhound Racing Ireland Group Price List,Yes,0,0.5000000,kg,0
,621424,Food,Meat & Poultry,Puddings and Stuffings (Chilled),Tournafulla Pudding : Black : Roll,Tournafulla,1x1.4kg,kg,PK042,Greyhound Racing Ireland Group Price List,Yes,0,1.4000000,kg,0,PK042,Greyhound Racing Ireland Group Price List,Yes,0,1.4000000,kg,0,PK042,Greyhound Racing Ireland Group Price List,Yes,0,1.4000000,kg,0,PK042,Greyhound Racing Ireland Group Price List,Yes,0,1.4000000,kg,0,PK042,Greyhound Racing Ireland Group Price List,Yes,0,1.4000000,kg,0,PK042,Greyhound Racing Ireland Group Price List,Yes,0,1.4000000,kg,0,PK042,Greyhound Racing Ireland Group Price List,Yes,0,1.4000000,kg,0,PK042,Greyhound Racing Ireland Group Price List,Yes,0,1.4000000,kg,0,PK042,Greyhound Racing Ireland Group Price List,Yes,0,1.4000000,kg,0,PK042,Greyhound Racing Ireland Group Price List,Yes,0,1.4000000,kg,0,PK042,Greyhound Racing Ireland Group Price List,Yes,0,1.4000000,kg,0,PK042,Greyhound Racing Ireland Group Price List,Yes,0,1.4000000,kg,0,PK042,Greyhound Racing Ireland Group Price List,Yes,0,1.4000000,kg,0,PK042,Greyhound Racing Ireland Group Price List,Yes,0,1.4000000,kg,0,PK042,Greyhound Racing Ireland Group Price List,Yes,0,1.4000000,kg,0,PK042,Greyhound Racing Ireland Group Price List,Yes,0,1.4000000,kg,0,PK042,Greyhound Racing Ireland Group Price List,Yes,0,1.4000000,kg,0
Pork,372934,Food,Meat & Poultry,Sausages (Chilled),Sausages : Cocktail,,5 kg,kg,PK0046,Greyhound Racing Ireland Group Price List,Yes,0,5.0000000,kg,0,PK0046,Greyhound Racing Ireland Group Price List,Yes,0,5.0000000,kg,0,PK0046,Greyhound Racing Ireland Group Price List,Yes,0,5.0000000,kg,0,PK0046,Greyhound Racing Ireland Group Price List,Yes,0,5.0000000,kg,0,PK0046,Greyhound Racing Ireland Group Price List,Yes,0,5.0000000,kg,0,PK0046,Greyhound Racing Ireland Group Price List,Yes,0,5.0000000,kg,0,PK0046,Greyhound Racing Ireland Group Price List,Yes,0,5.0000000,kg,0,PK0046,Greyhound Racing Ireland Group Price List,Yes,0,5.0000000,kg,0,PK0046,Greyhound Racing Ireland Group Price List,Yes,0,5.0000000,kg,0,PK0046,Greyhound Racing Ireland Group Price List,Yes,0,5.0000000,kg,0,PK0046,Greyhound Racing Ireland Group Price List,Yes,0,5.0000000,kg,0,PK0046,Greyhound Racing Ireland Group Price List,Yes,0,5.0000000,kg,0,PK0046,Greyhound Racing Ireland Group Price List,Yes,0,5.0000000,kg,0,PK0046,Greyhound Racing Ireland Group Price List,Yes,0,5.0000000,kg,0,PK0046,Greyhound Racing Ireland Group Price List,Yes,0,5.0000000,kg,0,PK0046,Greyhound Racing Ireland Group Price List,Yes,0,5.0000000,kg,0,PK0046,Greyhound Racing Ireland Group Price List,Yes,0,5.0000000,kg,0
Pork,227114,Food,Meat & Poultry,Sausages (Chilled),Sausages : Jumbo,,1x4.54kg,kg,PK0048,Greyhound Racing Ireland Group Price List,Yes,0,4.5400000,kg,0,PK0048,Greyhound Racing Ireland Group Price List,Yes,0,4.5400000,kg,0,PK0048,Greyhound Racing Ireland Group Price List,Yes,0,4.5400000,kg,0,PK0048,Greyhound Racing Ireland Group Price List,Yes,0,4.5400000,kg,0,PK0048,Greyhound Racing Ireland Group Price List,Yes,0,4.5400000,kg,0,PK0048,Greyhound Racing Ireland Group Price List,Yes,0,4.5400000,kg,0,PK0048,Greyhound Racing Ireland Group Price List,Yes,0,4.5400000,kg,0,PK0048,Greyhound Racing Ireland Group Price List,Yes,0,4.5400000,kg,0,PK0048,Greyhound Racing Ireland Group Price List,Yes,0,4.5400000,kg,0,PK0048,Greyhound Racing Ireland Group Price List,Yes,0,4.5400000,kg,0,PK0048,Greyhound Racing Ireland Group Price List,Yes,0,4.5400000,kg,0,PK0048,Greyhound Racing Ireland Group Price List,Yes,0,4.5400000,kg,0,PK0048,Greyhound Racing Ireland Group Price List,Yes,0,4.5400000,kg,0,PK0048,Greyhound Racing Ireland Group Price List,Yes,0,4.5400000,kg,0,PK0048,Greyhound Racing Ireland Group Price List,Yes,0,4.5400000,kg,0,PK0048,Greyhound Racing Ireland Group Price List,Yes,0,4.5400000,kg,0,PK0048,Greyhound Racing Ireland Group Price List,Yes,0,4.5400000,kg,0
Pork,210248,Food,Meat & Poultry,Sausages (Chilled),Sausages : Morteau : 5x400g,,Kg,kg,16103,Greyhound Racing Ireland Price List,Yes,0,1.0000000,kg,0,16103,Greyhound Racing Ireland Price List,Yes,0,1.0000000,kg,0,16103,Greyhound Racing Ireland Price List,Yes,0,1.0000000,kg,0,16103,Greyhound Racing Ireland Price List,Yes,0,1.0000000,kg,0,16103,Greyhound Racing Ireland Price List,Yes,0,1.0000000,kg,0,16103,Greyhound Racing Ireland Price List,Yes,0,1.0000000,kg,0,16103,Greyhound Racing Ireland Price List,Yes,0,1.0000000,kg,0,16103,Greyhound Racing Ireland Price List,Yes,0,1.0000000,kg,0,16103,Greyhound Racing Ireland Price List,Yes,0,1.0000000,kg,0,16103,Greyhound Racing Ireland Price List,Yes,0,1.0000000,kg,0,16103,Greyhound Racing Ireland Price List,Yes,0,1.0000000,kg,0,16103,Greyhound Racing Ireland Price List,Yes,0,1.0000000,kg,0,16103,Greyhound Racing Ireland Price List,Yes,0,1.0000000,kg,0,16103,Greyhound Racing Ireland Price List,Yes,0,1.0000000,kg,0,16103,Greyhound Racing Ireland Price List,Yes,0,1.0000000,kg,0,16103,Greyhound Racing Ireland Price List,Yes,0,1.0000000,kg,0,16103,Greyhound Racing Ireland Price List,Yes,0,1.0000000,kg,0
,1541214,Food,Meat & Poultry,Sausages (Chilled),Tournafulla Sausages : Pork : White : Classic,Tournafulla,1x5kg,kg,494356,Greyhound Racing Ireland Group Price List,Yes,0,5.0000000,kg,0,494356,Greyhound Racing Ireland Group Price List,Yes,0,5.0000000,kg,0,494356,Greyhound Racing Ireland Group Price List,Yes,0,5.0000000,kg,0,494356,Greyhound Racing Ireland Group Price List,Yes,0,5.0000000,kg,0,494356,Greyhound Racing Ireland Group Price List,Yes,0,5.0000000,kg,0,494356,Greyhound Racing Ireland Group Price List,Yes,0,5.0000000,kg,0,494356,Greyhound Racing Ireland Group Price List,Yes,0,5.0000000,kg,0,494356,Greyhound Racing Ireland Group Price List,Yes,0,5.0000000,kg,0,494356,Greyhound Racing Ireland Group Price List,Yes,0,5.0000000,kg,0,494356,Greyhound Racing Ireland Group Price List,Yes,0,5.0000000,kg,0,494356,Greyhound Racing Ireland Group Price List,Yes,0,5.0000000,kg,0,494356,Greyhound Racing Ireland Group Price List,Yes,0,5.0000000,kg,0,494356,Greyhound Racing Ireland Group Price List,Yes,0,5.0000000,kg,0,494356,Greyhound Racing Ireland Group Price List,Yes,0,5.0000000,kg,0,494356,Greyhound Racing Ireland Group Price List,Yes,0,5.0000000,kg,0,494356,Greyhound Racing Ireland Group Price List,Yes,0,5.0000000,kg,0,494356,Greyhound Racing Ireland Group Price List,Yes,0,5.0000000,kg,0
Poultry,206496,Food,Meat & Poultry,Turkey (Chilled),Turkey : 4.5-6.5kg : Butterfly : Skin On,,Kg,kg,TY113,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,TY113,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,TY113,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,TY113,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,TY113,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,TY113,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,TY113,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,TY113,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,TY113,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,TY113,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,TY113,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,TY113,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,TY113,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,TY113,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,TY113,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,TY113,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,TY113,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0
,554809,Food,Meat & Poultry,Turkey (Chilled),Turkey : 4.5-6kg : Butterfly,,Kg,kg,3265,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,3265,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,3265,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,3265,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,3265,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,3265,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,3265,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,3265,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,3265,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,3265,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,3265,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,3265,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,3265,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,3265,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,3265,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,3265,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,3265,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0
,1104772,Food,Meat & Poultry,Turkey (Chilled),Turkey : 4.5-6kg : Butterfly : Male,,Kg,kg,A118,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,A118,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,A118,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,A118,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,A118,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,A118,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,A118,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,A118,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,A118,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,A118,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,A118,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,A118,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,A118,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,A118,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,A118,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,A118,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,A118,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0
Poultry,201660,Food,Meat & Poultry,Turkey (Chilled),Turkey : Butterfly : P Sphere,,Kg,kg,TK001,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,TK001,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,TK001,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,TK001,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,TK001,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,TK001,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,TK001,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,TK001,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,TK001,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,TK001,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,TK001,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,TK001,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,TK001,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,TK001,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,TK001,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,TK001,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0,TK001,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,kg,0
