Market Code,PID,Product Category 1,Product Category 2,Product Category 3,Product Description,Brand,Pack Size,Measure,[SM] Musgrave SKU,[SM] Musgrave Best Price List,[SM] Musgrave In Stock,[SM] Musgrave Best Price,[SM] Musgrave Units per Case,[SM] Musgrave Converted To,[SM] Musgrave Unit Price,Bulmers Ire / Bibendum (Gleeson Group) SKU,Bulmers Ire / Bibendum (Gleeson Group) Best Price List,Bulmers Ire / Bibendum (Gleeson Group) In Stock,Bulmers Ire / Bibendum (Gleeson Group) Best Price,Bulmers Ire / Bibendum (Gleeson Group) Units per Case,Bulmers Ire / Bibendum (Gleeson Group) Converted To,Bulmers Ire / Bibendum (Gleeson Group) Unit Price,Comans Beverages Ltd SKU,Comans Beverages Ltd Best Price List,Comans Beverages Ltd In Stock,Comans Beverages Ltd Best Price,Comans Beverages Ltd Units per Case,Comans Beverages Ltd Converted To,Comans Beverages Ltd Unit Price,Diageo Ireland SKU,Diageo Ireland Best Price List,Diageo Ireland In Stock,Diageo Ireland Best Price,Diageo Ireland Units per Case,Diageo Ireland Converted To,Diageo Ireland Unit Price,Findlater Wine & Spirit Group SKU,Findlater Wine & Spirit Group Best Price List,Findlater Wine & Spirit Group In Stock,Findlater Wine & Spirit Group Best Price,Findlater Wine & Spirit Group Units per Case,Findlater Wine & Spirit Group Converted To,Findlater Wine & Spirit Group Unit Price,Heineken Ireland Sales Ltd SKU,Heineken Ireland Sales Ltd Best Price List,Heineken Ireland Sales Ltd In Stock,Heineken Ireland Sales Ltd Best Price,Heineken Ireland Sales Ltd Units per Case,Heineken Ireland Sales Ltd Converted To,Heineken Ireland Sales Ltd Unit Price,John J Galvin & Son Ltd SKU,John J Galvin & Son Ltd Best Price List,John J Galvin & Son Ltd In Stock,John J Galvin & Son Ltd Best Price,John J Galvin & Son Ltd Units per Case,John J Galvin & Son Ltd Converted To,John J Galvin & Son Ltd Unit Price,Sysco Ireland SKU,Sysco Ireland Best Price List,Sysco Ireland In Stock,Sysco Ireland Best Price,Sysco Ireland Units per Case,Sysco Ireland Converted To,Sysco Ireland Unit Price
,696349,Drinks,Cider,Cider - Bottle/Can,Orchard Thieves Cider,Orchard Thieves,12x568ml,ml,30200,Greyhound Racing Ireland Group Price List,Yes,0,6.8160000,ltr,0,30200,Greyhound Racing Ireland Group Price List,Yes,0,6.8160000,ltr,0,30200,Greyhound Racing Ireland Group Price List,Yes,0,6.8160000,ltr,0,30200,Greyhound Racing Ireland Group Price List,Yes,0,6.8160000,ltr,0,30200,Greyhound Racing Ireland Group Price List,Yes,0,6.8160000,ltr,0,30200,Greyhound Racing Ireland Group Price List,Yes,0,6.8160000,ltr,0,30200,Greyhound Racing Ireland Group Price List,Yes,0,6.8160000,ltr,0,30200,Greyhound Racing Ireland Group Price List,Yes,0,6.8160000,ltr,0
Cider,210772,Drinks,Cider,Cider - Bottle/Can,Ritz Ritz : NRB,Ritz,24x330ml,ml,81000227,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,81000227,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,81000227,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,81000227,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,81000227,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,81000227,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,81000227,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,81000227,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0
Cider,210783,Drinks,Cider,Cider - Draught,Orchard Thieves Cider : 30L Keg,Orchard Thieves,1x30ltr,ltr,1533,Heineken Price List,Yes,0,30.0000000,ltr,0,1533,Heineken Price List,Yes,0,30.0000000,ltr,0,1533,Heineken Price List,Yes,0,30.0000000,ltr,0,1533,Heineken Price List,Yes,0,30.0000000,ltr,0,1533,Heineken Price List,Yes,0,30.0000000,ltr,0,1533,Heineken Price List,Yes,0,30.0000000,ltr,0,1533,Heineken Price List,Yes,0,30.0000000,ltr,0,1533,Heineken Price List,Yes,0,30.0000000,ltr,0
,924917,Drinks,Cider,Cider - Draught,Orchard Thieves Cider : Blood Orange : 30L Keg,Orchard Thieves,1x30ltr,ltr,2637,Heineken Price List,Yes,0,30.0000000,ltr,0,2637,Heineken Price List,Yes,0,30.0000000,ltr,0,2637,Heineken Price List,Yes,0,30.0000000,ltr,0,2637,Heineken Price List,Yes,0,30.0000000,ltr,0,2637,Heineken Price List,Yes,0,30.0000000,ltr,0,2637,Heineken Price List,Yes,0,30.0000000,ltr,0,2637,Heineken Price List,Yes,0,30.0000000,ltr,0,2637,Heineken Price List,Yes,0,30.0000000,ltr,0
,809670,Drinks,Cider,Cider - Draught,Rockshore Cider : Apple : 30L Keg,Rockshore,1x30ltr,ltr,755008,Diageo Price List (Inc Spirits),Yes,0,30.0000000,ltr,0,755008,Diageo Price List (Inc Spirits),Yes,0,30.0000000,ltr,0,755008,Diageo Price List (Inc Spirits),Yes,0,30.0000000,ltr,0,755008,Diageo Price List (Inc Spirits),Yes,0,30.0000000,ltr,0,755008,Diageo Price List (Inc Spirits),Yes,0,30.0000000,ltr,0,755008,Diageo Price List (Inc Spirits),Yes,0,30.0000000,ltr,0,755008,Diageo Price List (Inc Spirits),Yes,0,30.0000000,ltr,0,755008,Diageo Price List (Inc Spirits),Yes,0,30.0000000,ltr,0
"Squash, Cordial & Fruit Juices",191714,Drinks,Concentrate,Squash & Cordial,Finches Cordial : Blackcurrant,Finches,12x1ltr,ltr,fin612,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,fin612,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,fin612,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,fin612,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,fin612,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,fin612,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,fin612,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,fin612,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0
,511092,Drinks,Concentrate,Squash & Cordial,Miwadi Cordial : Lime,Miwadi,12x1ltr,ltr,11861,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11861,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11861,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11861,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11861,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11861,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11861,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11861,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0
"Squash, Cordial & Fruit Juices",191707,Drinks,Concentrate,Squash & Cordial,Miwadi Cordial : Orange : Regular,Miwadi,12x1ltr,ltr,11860,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11860,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11860,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11860,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11860,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11860,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11860,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11860,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0
"Squash, Cordial & Fruit Juices",191705,Drinks,Concentrate,Squash & Cordial,Miwadi Regular : Blackcurrant,Miwadi,12x1ltr,ltr,11862,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11862,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11862,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11862,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11862,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11862,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11862,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11862,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0
,740271,Drinks,Concentrate,Squash & Cordial,Sanor Blackcurrant : Cordial,Sanor,12x1ltr,ltr,11852,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11852,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11852,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11852,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11852,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11852,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11852,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11852,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0
"Squash, Cordial & Fruit Juices",191710,Drinks,Concentrate,Squash & Cordial,Sanor Raspberry : Cordial,Sanor,12x1ltr,ltr,11854,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11854,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11854,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11854,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11854,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11854,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11854,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11854,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0
,534922,Drinks,Fruit Juice,Fruit Juice,Fruice Juice : Cranberry : NRB,Fruice,24x200ml,ml,11107,Greyhound Racing Ireland Group Price List,Yes,0,4.8000000,ltr,0,11107,Greyhound Racing Ireland Group Price List,Yes,0,4.8000000,ltr,0,11107,Greyhound Racing Ireland Group Price List,Yes,0,4.8000000,ltr,0,11107,Greyhound Racing Ireland Group Price List,Yes,0,4.8000000,ltr,0,11107,Greyhound Racing Ireland Group Price List,Yes,0,4.8000000,ltr,0,11107,Greyhound Racing Ireland Group Price List,Yes,0,4.8000000,ltr,0,11107,Greyhound Racing Ireland Group Price List,Yes,0,4.8000000,ltr,0,11107,Greyhound Racing Ireland Group Price List,Yes,0,4.8000000,ltr,0
"Squash, Cordial & Fruit Juices",191612,Drinks,Fruit Juice,Fruit Juice,Fruice Juice : Orange,Fruice,24x200ml,ml,11106,Greyhound Racing Ireland Group Price List,Yes,0,4.8000000,ltr,0,11106,Greyhound Racing Ireland Group Price List,Yes,0,4.8000000,ltr,0,11106,Greyhound Racing Ireland Group Price List,Yes,0,4.8000000,ltr,0,11106,Greyhound Racing Ireland Group Price List,Yes,0,4.8000000,ltr,0,11106,Greyhound Racing Ireland Group Price List,Yes,0,4.8000000,ltr,0,11106,Greyhound Racing Ireland Group Price List,Yes,0,4.8000000,ltr,0,11106,Greyhound Racing Ireland Group Price List,Yes,0,4.8000000,ltr,0,11106,Greyhound Racing Ireland Group Price List,Yes,0,4.8000000,ltr,0
,510071,Drinks,Fruit Juice,Fruit Juice,Kulana Juice : Cranberry,Kulana,12x1ltr,ltr,11872,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11872,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11872,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11872,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11872,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11872,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11872,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11872,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0
,1379065,Drinks,Fruit Juice,Fruit Juice,Kulana Juice : Cranberry,Kulana,8x1.5ltr,ltr,11875,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11875,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11875,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11875,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11875,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11875,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11875,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11875,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0
Dry,191616,Drinks,Fruit Juice,Fruit Juice,Kulana Juice : Orange,Kulana,12x1ltr,ltr,11820,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11820,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11820,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11820,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11820,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11820,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11820,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11820,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0
Dry,513253,Drinks,Fruit Juice,Fruit Juice,Sqeez Juice : Pure : Apple,Sqeez,27x200ml,ml,803320,Greyhound Racing Ireland Group Price List,Yes,0,5.4000000,ltr,0,803320,Greyhound Racing Ireland Group Price List,Yes,0,5.4000000,ltr,0,803320,Greyhound Racing Ireland Group Price List,Yes,0,5.4000000,ltr,0,803320,Greyhound Racing Ireland Group Price List,Yes,0,5.4000000,ltr,0,803320,Greyhound Racing Ireland Group Price List,Yes,0,5.4000000,ltr,0,803320,Greyhound Racing Ireland Group Price List,Yes,0,5.4000000,ltr,0,803320,Greyhound Racing Ireland Group Price List,Yes,0,5.4000000,ltr,0,803320,Greyhound Racing Ireland Group Price List,Yes,0,5.4000000,ltr,0
Dry,1247594,Drinks,Fruit Juice,Fruit Juice,Sqeez Juice : Pure : Orange,Sqeez,27x200ml,ml,803310,Greyhound Racing Ireland Group Price List,Yes,0,5.4000000,ltr,0,803310,Greyhound Racing Ireland Group Price List,Yes,0,5.4000000,ltr,0,803310,Greyhound Racing Ireland Group Price List,Yes,0,5.4000000,ltr,0,803310,Greyhound Racing Ireland Group Price List,Yes,0,5.4000000,ltr,0,803310,Greyhound Racing Ireland Group Price List,Yes,0,5.4000000,ltr,0,803310,Greyhound Racing Ireland Group Price List,Yes,0,5.4000000,ltr,0,803310,Greyhound Racing Ireland Group Price List,Yes,0,5.4000000,ltr,0,803310,Greyhound Racing Ireland Group Price List,Yes,0,5.4000000,ltr,0
,1486990,Drinks,Soft Drinks,Energy,Boost Energy Drink : Original : Can,Boost,24x250ml,ml,BOO464,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,BOO464,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,BOO464,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,BOO464,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,BOO464,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,BOO464,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,BOO464,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,BOO464,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0
Energy Drinks,204996,Drinks,Soft Drinks,Energy,Lucozade Original : Lucozade Energy : Pub Bottle,Lucozade,24x330ml,ml,LUC601,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,LUC601,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,LUC601,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,LUC601,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,LUC601,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,LUC601,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,LUC601,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,LUC601,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0
Energy Drinks,211517,Drinks,Soft Drinks,Energy,Monster Green : Energy Drink : Can,Monster,24x500ml,ml,11694,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11694,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11694,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11694,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11694,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11694,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11694,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11694,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0
,1161490,Drinks,Soft Drinks,Energy,Monster Mango Loco Can : Energy Drink,Monster,24x250ml,ml,11265,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,11265,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,11265,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,11265,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,11265,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,11265,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,11265,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,11265,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0
,1172815,Drinks,Soft Drinks,Energy,Monster Original : Energy Drink,Monster,24x250ml,ml,11263,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,11263,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,11263,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,11263,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,11263,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,11263,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,11263,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,11263,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0
,1111417,Drinks,Soft Drinks,Energy,Monster Ultra Zero Can : Energy Drink,Monster,24x250ml,ml,11264,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,11264,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,11264,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,11264,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,11264,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,11264,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,11264,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,11264,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0
Energy Drinks,204991,Drinks,Soft Drinks,Energy,Red Bull Energy Drink : Can,Red Bull,24x250ml,ml,RED550,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,RED550,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,RED550,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,RED550,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,RED550,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,RED550,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,RED550,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,RED550,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0
,1155626,Drinks,Soft Drinks,Fruit Drinks,Britvic Cranberry : Juice : NRB,Britvic,24x200ml,ml,11194,Greyhound Racing Ireland Group Price List,Yes,0,4.8000000,ltr,0,11194,Greyhound Racing Ireland Group Price List,Yes,0,4.8000000,ltr,0,11194,Greyhound Racing Ireland Group Price List,Yes,0,4.8000000,ltr,0,11194,Greyhound Racing Ireland Group Price List,Yes,0,4.8000000,ltr,0,11194,Greyhound Racing Ireland Group Price List,Yes,0,4.8000000,ltr,0,11194,Greyhound Racing Ireland Group Price List,Yes,0,4.8000000,ltr,0,11194,Greyhound Racing Ireland Group Price List,Yes,0,4.8000000,ltr,0,11194,Greyhound Racing Ireland Group Price List,Yes,0,4.8000000,ltr,0
,1158278,Drinks,Soft Drinks,Fruit Drinks,Britvic Orange : Juice : NRB,Britvic,24x200ml,ml,11193,Greyhound Racing Ireland Group Price List,Yes,0,4.8000000,ltr,0,11193,Greyhound Racing Ireland Group Price List,Yes,0,4.8000000,ltr,0,11193,Greyhound Racing Ireland Group Price List,Yes,0,4.8000000,ltr,0,11193,Greyhound Racing Ireland Group Price List,Yes,0,4.8000000,ltr,0,11193,Greyhound Racing Ireland Group Price List,Yes,0,4.8000000,ltr,0,11193,Greyhound Racing Ireland Group Price List,Yes,0,4.8000000,ltr,0,11193,Greyhound Racing Ireland Group Price List,Yes,0,4.8000000,ltr,0,11193,Greyhound Racing Ireland Group Price List,Yes,0,4.8000000,ltr,0
,902740,Drinks,Soft Drinks,Fruit Drinks,Sanor Lime : Cordial,Sanor,12x1ltr,ltr,11851,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11851,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11851,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11851,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11851,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11851,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11851,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11851,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0
,1187702,Drinks,Soft Drinks,Fruit Drinks,Sanor Orange : Cordial,Sanor,12x1ltr,ltr,11850,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11850,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11850,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11850,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11850,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11850,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11850,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,11850,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0
,762962,Drinks,Soft Drinks,Minerals & Splits,7Up 7 Up,7Up,12x1.25ltr,ltr,11928,Greyhound Racing Ireland Group Price List,Yes,0,15.0000000,ltr,0,11928,Greyhound Racing Ireland Group Price List,Yes,0,15.0000000,ltr,0,11928,Greyhound Racing Ireland Group Price List,Yes,0,15.0000000,ltr,0,11928,Greyhound Racing Ireland Group Price List,Yes,0,15.0000000,ltr,0,11928,Greyhound Racing Ireland Group Price List,Yes,0,15.0000000,ltr,0,11928,Greyhound Racing Ireland Group Price List,Yes,0,15.0000000,ltr,0,11928,Greyhound Racing Ireland Group Price List,Yes,0,15.0000000,ltr,0,11928,Greyhound Racing Ireland Group Price List,Yes,0,15.0000000,ltr,0
,858172,Drinks,Soft Drinks,Minerals & Splits,7Up 7 Up : NRB,7Up,24x200ml,ml,7UP403,Greyhound Racing Ireland Group Price List,Yes,0,4.8000000,ltr,0,7UP403,Greyhound Racing Ireland Group Price List,Yes,0,4.8000000,ltr,0,7UP403,Greyhound Racing Ireland Group Price List,Yes,0,4.8000000,ltr,0,7UP403,Greyhound Racing Ireland Group Price List,Yes,0,4.8000000,ltr,0,7UP403,Greyhound Racing Ireland Group Price List,Yes,0,4.8000000,ltr,0,7UP403,Greyhound Racing Ireland Group Price List,Yes,0,4.8000000,ltr,0,7UP403,Greyhound Racing Ireland Group Price List,Yes,0,4.8000000,ltr,0,7UP403,Greyhound Racing Ireland Group Price List,Yes,0,4.8000000,ltr,0
,620262,Drinks,Soft Drinks,Minerals & Splits,7Up Free : 7 Up : PET,7Up,12x1.25ltr,ltr,11931,Greyhound Racing Ireland Group Price List,Yes,0,15.0000000,ltr,0,11931,Greyhound Racing Ireland Group Price List,Yes,0,15.0000000,ltr,0,11931,Greyhound Racing Ireland Group Price List,Yes,0,15.0000000,ltr,0,11931,Greyhound Racing Ireland Group Price List,Yes,0,15.0000000,ltr,0,11931,Greyhound Racing Ireland Group Price List,Yes,0,15.0000000,ltr,0,11931,Greyhound Racing Ireland Group Price List,Yes,0,15.0000000,ltr,0,11931,Greyhound Racing Ireland Group Price List,Yes,0,15.0000000,ltr,0,11931,Greyhound Racing Ireland Group Price List,Yes,0,15.0000000,ltr,0
,1285018,Drinks,Soft Drinks,Minerals & Splits,Cidona Cidona : Can,Cidona,24x440ml,ml,CID401,Greyhound Racing Ireland Group Price List,Yes,0,10.5600000,ltr,0,CID401,Greyhound Racing Ireland Group Price List,Yes,0,10.5600000,ltr,0,CID401,Greyhound Racing Ireland Group Price List,Yes,0,10.5600000,ltr,0,CID401,Greyhound Racing Ireland Group Price List,Yes,0,10.5600000,ltr,0,CID401,Greyhound Racing Ireland Group Price List,Yes,0,10.5600000,ltr,0,CID401,Greyhound Racing Ireland Group Price List,Yes,0,10.5600000,ltr,0,CID401,Greyhound Racing Ireland Group Price List,Yes,0,10.5600000,ltr,0,CID401,Greyhound Racing Ireland Group Price List,Yes,0,10.5600000,ltr,0
,988606,Drinks,Soft Drinks,Minerals & Splits,Club Soft Drink : Orange,Club,12x1.25ltr,ltr,11929,Greyhound Racing Ireland Group Price List,Yes,0,15.0000000,ltr,0,11929,Greyhound Racing Ireland Group Price List,Yes,0,15.0000000,ltr,0,11929,Greyhound Racing Ireland Group Price List,Yes,0,15.0000000,ltr,0,11929,Greyhound Racing Ireland Group Price List,Yes,0,15.0000000,ltr,0,11929,Greyhound Racing Ireland Group Price List,Yes,0,15.0000000,ltr,0,11929,Greyhound Racing Ireland Group Price List,Yes,0,15.0000000,ltr,0,11929,Greyhound Racing Ireland Group Price List,Yes,0,15.0000000,ltr,0,11929,Greyhound Racing Ireland Group Price List,Yes,0,15.0000000,ltr,0
"Squash, Cordial & Fruit Juices",205208,Drinks,Soft Drinks,Minerals & Splits,Coca Cola Coca Cola : Can,Coca Cola,24x330ml,ml,11450,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,11450,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,11450,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,11450,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,11450,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,11450,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,11450,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,11450,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0
